seller_type,seller_age_days,total_completed_tasks,seller_trust_score,task_type,is_duplicate_screenshot,completion_duration,timing_risk_score,std_dev,seller_average,z_score,population_score,timing_consistency_score,validity_score,logical_behavior_flag,repetitive_behavior_flag,device_seller_count,ip_seller_count,device_sharing_score,ip_reuse_score,automation_score,device_risk_score,final_behavior_risk_score,fraud_label
experienced,172,582,84.8,Follow,0,21.98,5,6.33,32.4,-1.65,0,0,0,0,0,1,1,3.3,0.0,0,2.5,4.0,0
intermediate,15,37,41.0,Follow,0,14.36,15,9.62,35.09,-2.16,15,0,0,0,0,1,8,1.2,34.6,0,11.3,7.4,0
new,5,3,53.1,Follow,0,33.12,5,21.07,16.02,0.81,0,0,0,0,0,1,1,5.1,1.0,0,5.5,0,0
experienced,221,870,62.3,Like,0,19.25,5,21.9,8.19,0.51,0,0,0,0,0,8,2,49.3,4.9,0,33.3,0,0
experienced,142,759,73.2,Like,0,15.12,5,16.61,19.84,-0.28,0,0,0,0,0,2,1,11.3,2.3,0,10.4,1.9,0
experienced,300,383,40.0,Follow,1,27.83,5,20.39,25.98,0.09,0,0,35,1,0,1,1,0.1,0.7,0,0,16.3,0
experienced,324,384,63.9,Subscribe,0,59.34,15,18.64,20.68,2.07,15,0,0,0,0,2,1,11.7,3.4,0,5.7,8.3,1
experienced,315,717,64.2,Follow,0,19.88,5,10.71,31.11,-1.05,0,0,0,0,0,1,1,3.2,6.7,0,5.9,0.8,0
experienced,121,945,62.4,Follow,0,30.45,5,14.63,22.32,0.56,0,0,0,0,0,1,1,2.7,2.9,0,0,3.3,0
intermediate,67,62,40.5,Comment,0,94.89,35,9.66,57.79,3.84,35,0,0,0,0,1,2,4.0,8.5,0,9.4,13.0,0
experienced,218,574,65.1,Like,0,22.26,5,10.93,20.93,0.12,0,0,0,0,0,1,13,0.4,53.1,0,16.1,3.4,0
experienced,260,365,56.2,Comment,0,69.28,5,15.58,53.88,0.99,0,0,0,0,0,1,1,5.6,3.6,0,7.8,0,0
experienced,109,651,71.0,Like,0,24.37,5,18.25,23.97,0.02,0,0,0,0,0,8,1,52.6,1.7,0,36.1,0.4,1
experienced,333,814,78.2,Comment,0,99.54,5,6.05,103.45,-0.65,0,0,0,0,0,1,1,5.8,7.7,0,4.8,2.5,0
veteran,785,1439,69.0,Follow,0,31.6,15,6.17,16.23,2.49,15,0,0,0,0,1,2,1.3,6.7,0,5.3,6.8,0
experienced,349,218,86.8,Comment,0,82.02,15,17.25,31.94,2.9,15,0,0,0,0,1,1,6.5,6.2,0,9.7,4.0,0
experienced,287,509,91.3,Subscribe,0,32.31,5,17.72,67.0,-1.96,0,0,0,0,0,2,3,10.2,9.1,0,9.1,2.7,0
veteran,588,1823,72.0,Subscribe,0,61.45,5,16.36,56.22,0.32,0,0,0,0,0,1,14,6.8,53.4,0,23.5,2.5,0
experienced,364,373,75.0,Comment,0,42.71,5,1.14,44.05,-1.18,0,35,0,0,1,1,1,5.5,7.9,0,7.8,17.6,0
experienced,322,185,78.5,Like,0,11.81,5,14.11,20.91,-0.64,0,0,0,0,0,1,1,3.6,6.4,0,6.1,0,0
veteran,421,1054,88.6,Subscribe,0,9.88,15,19.64,28.87,-0.97,15,0,0,0,0,1,1,4.4,5.7,0,3.8,7.4,0
experienced,181,780,49.7,Follow,0,14.75,5,17.23,37.46,-1.32,0,0,0,0,0,1,8,3.9,29.0,0,13.4,0.2,0
veteran,418,4169,93.9,Follow,0,23.28,5,15.91,27.85,-0.29,0,0,0,0,0,1,1,5.5,2.5,0,2.2,0,0
intermediate,43,33,55.3,Comment,0,18.55,35,9.28,64.77,-4.98,35,0,0,0,0,1,1,3.9,6.0,0,5.9,13.1,0
veteran,694,2563,88.9,Follow,0,24.43,5,10.95,36.98,-1.15,0,0,0,0,0,5,1,31.6,6.2,0,22.8,1.2,0
experienced,140,252,77.3,Subscribe,0,48.21,5,13.6,59.37,-0.82,0,0,0,0,0,4,2,26.4,10.9,0,20.4,1.5,0
experienced,127,845,50.8,Comment,0,5.78,35,16.9,33.89,-1.66,15,0,25,1,0,4,4,22.2,14.0,0,15.9,21.1,1
veteran,412,3871,84.0,Like,0,13.25,5,1.81,12.93,0.18,0,35,0,0,1,1,2,2.7,10.6,0,1.7,18.6,0
veteran,513,2221,77.6,Subscribe,1,52.82,5,18.31,66.91,-0.77,0,0,35,1,0,1,3,3.9,12.4,0,3.9,15.1,0
intermediate,80,24,49.9,Subscribe,0,28.74,5,19.03,29.81,-0.06,0,0,0,0,0,1,2,6.0,10.8,0,11.1,1.5,0
intermediate,89,68,78.0,Like,0,11.99,5,16.08,14.45,-0.15,0,0,0,0,0,1,1,1.4,3.9,0,0.9,2.4,0
veteran,538,1020,71.8,Subscribe,0,48.42,5,0.91,48.84,-0.46,0,35,0,0,1,1,1,3.4,3.6,0,5.6,17.9,0
veteran,509,4651,84.7,Subscribe,0,23.44,5,19.95,32.08,-0.43,0,0,0,0,0,1,1,3.6,0.2,0,3.1,1.8,0
experienced,167,455,66.4,Comment,0,107.86,5,0.59,107.86,0.01,0,35,0,0,1,1,1,0.1,1.9,0,4.4,21.4,0
intermediate,87,24,73.4,Follow,0,17.03,5,10.46,24.19,-0.68,0,0,0,0,0,1,1,2.6,0.3,0,0,0.4,0
intermediate,56,19,65.9,Like,0,3.87,15,18.93,17.78,-0.73,15,0,0,0,0,1,1,1.2,5.2,0,1.5,8.0,0
new,8,3,45.8,Follow,0,4.11,35,12.76,34.84,-2.41,15,0,0,0,0,1,1,1.0,1.3,0,0,9.3,0
new,10,1,45.7,Like,0,3.36,15,6.04,13.9,-1.75,15,0,0,0,0,1,1,4.5,3.3,0,2.0,6.6,0
intermediate,48,29,54.7,Follow,0,27.35,5,2.23,26.67,0.31,0,35,0,0,1,1,3,1.5,12.9,0,5.3,18.6,0
experienced,352,351,65.0,Follow,0,25.72,5,20.6,29.79,-0.2,0,0,0,0,0,1,1,0.9,0.1,0,0.8,2.4,0
experienced,110,979,76.5,Follow,0,23.09,5,6.12,24.74,-0.27,0,0,0,0,0,4,3,24.8,8.0,0,22.4,0.8,0
intermediate,76,54,48.8,Comment,0,106.16,5,20.34,112.36,-0.3,0,0,0,0,0,1,1,1.8,6.1,70,6.6,12.0,0
experienced,151,613,54.5,Like,0,13.37,5,16.38,20.49,-0.43,0,0,0,0,0,1,1,4.6,2.0,0,6.5,0.4,0
experienced,338,264,64.9,Follow,0,19.05,5,8.57,26.17,-0.83,0,0,0,0,0,1,10,5.2,42.8,0,19.6,0.9,0
experienced,264,901,73.6,Follow,0,15.7,5,16.72,30.11,-0.86,0,0,0,0,0,2,1,7.6,1.2,0,8.8,0,0
veteran,776,3515,93.3,Like,0,8.98,5,21.34,13.02,-0.19,0,0,0,0,0,1,1,3.5,0.1,0,5.1,1.4,0
experienced,109,449,39.7,Follow,1,34.93,35,6.83,10.81,3.53,35,0,25,0,0,1,1,2.8,4.7,0,3.6,20.4,1
veteran,649,1927,78.3,Subscribe,0,45.87,5,20.73,28.41,0.84,0,0,0,0,0,5,1,31.5,4.5,0,22.1,0,0
experienced,284,657,66.9,Subscribe,0,54.9,15,10.11,31.02,2.36,15,0,0,0,0,1,2,6.0,7.9,0,4.7,7.7,0
experienced,271,609,62.9,Subscribe,0,32.93,15,8.74,55.49,-2.58,15,0,0,0,0,1,9,0.5,39.5,0,14.0,8.4,0
experienced,193,321,53.7,Follow,0,2.77,35,7.72,34.97,-4.17,35,0,0,0,0,6,17,39.3,60,70,43.4,24.7,1
experienced,231,583,49.0,Subscribe,0,6.18,35,13.2,58.89,-3.99,35,0,0,0,0,1,1,3.7,3.4,0,7.1,13.1,0
veteran,896,2885,58.8,Comment,1,67.25,15,16.13,32.35,2.16,15,0,35,1,0,1,1,6.0,1.5,0,2.5,19.3,0
new,4,3,37.4,Comment,0,8.45,35,14.37,44.68,-2.52,15,0,0,0,0,1,1,1.7,3.5,0,1.3,13.8,0
experienced,159,995,69.5,Follow,1,30.06,5,16.97,25.12,0.29,0,0,35,1,0,1,1,4.0,3.2,0,5.2,15.9,1
new,5,0,47.6,Subscribe,0,7.84,15,16.23,36.78,-1.78,15,0,0,0,0,1,1,3.8,7.8,0,3.5,6.1,0
experienced,237,555,69.9,Like,0,3.78,15,7.02,10.14,-0.91,15,0,0,0,0,1,1,4.0,6.8,0,1.5,4.4,0
new,9,5,49.2,Subscribe,0,62.24,5,18.06,65.49,-0.18,0,0,0,0,0,1,1,3.2,1.3,0,5.4,0,0
intermediate,65,19,39.2,Like,0,8.92,5,12.52,26.22,-1.38,0,0,0,0,0,2,12,12.4,44.7,0,21.8,2.2,0
new,11,2,57.6,Follow,0,15.92,5,13.48,14.3,0.12,0,0,0,0,0,1,1,6.4,6.9,0,6.3,3.9,0
experienced,324,727,79.3,Follow,0,26.72,5,11.83,35.1,-0.71,0,0,0,0,0,1,2,3.4,5.8,0,0.9,0.7,0
experienced,331,628,54.0,Follow,0,22.97,5,21.05,36.34,-0.64,0,0,0,0,0,1,1,2.1,1.8,0,0,0.7,0
veteran,765,4394,75.7,Follow,0,2.95,35,11.6,18.08,-1.3,15,0,0,0,0,1,2,5.7,9.5,0,5.3,12.9,0
intermediate,29,64,58.7,Follow,0,16.32,5,15.21,18.34,-0.13,0,0,0,0,0,1,1,3.7,1.5,70,0,13.1,0
intermediate,68,45,69.9,Comment,0,94.24,5,10.69,81.59,1.18,0,0,0,0,0,1,1,5.3,1.2,0,2.0,1.5,0
veteran,378,1500,86.5,Subscribe,0,63.87,5,10.93,56.24,0.7,0,0,0,0,0,1,3,1.4,13.9,70,2.5,11.1,0
experienced,112,843,46.3,Follow,1,4.86,15,8.56,25.23,-2.38,15,0,35,1,0,6,9,41.2,38.9,70,38.1,30.9,1
experienced,170,461,33.4,Comment,1,14.85,35,13.0,56.5,-3.2,35,15,25,1,1,8,18,55.8,60,70,53.7,54.2,1
veteran,387,3824,54.5,Comment,1,38.36,35,8.51,104.3,-7.75,35,0,35,0,0,1,1,3.8,3.9,0,4.4,23.0,0
experienced,321,383,72.2,Like,0,21.89,5,1.41,21.19,0.5,0,35,0,0,1,2,1,9.5,5.0,0,6.5,23.1,0
veteran,523,3512,66.6,Comment,0,43.18,35,9.8,72.69,-3.01,35,0,0,0,0,1,1,6.6,1.4,0,1.0,12.1,1
experienced,360,719,71.3,Comment,0,86.51,15,10.59,57.22,2.76,15,0,0,0,0,3,1,20.4,5.2,0,18.6,5.8,0
new,13,2,53.0,Comment,0,12.66,15,15.1,37.36,-1.64,15,0,0,0,0,1,2,0.5,5.7,0,2.5,4.4,0
experienced,182,652,78.0,Follow,0,26.69,5,5.9,22.3,0.74,0,0,0,0,0,1,1,4.7,7.1,0,2.8,0.7,0
veteran,688,3254,93.7,Comment,0,99.96,35,10.69,64.13,3.35,35,0,0,0,0,1,2,4.3,8.5,0,3.5,16.6,0
veteran,366,3975,34.3,Comment,1,7.14,35,4.29,60.09,-12.33,35,0,35,0,0,7,4,44.1,13.8,0,36.3,21.4,1
intermediate,61,80,49.3,Follow,0,4.54,15,9.41,17.9,-1.42,15,0,0,0,0,1,1,0.5,2.6,0,1.1,8.4,0
experienced,244,119,79.4,Like,0,8.95,5,5.41,18.9,-1.84,0,0,15,1,0,1,1,5.7,3.3,0,7.8,12.9,1
intermediate,82,11,36.9,Comment,1,94.31,5,9.88,88.27,0.61,0,0,25,1,0,1,1,7.0,7.8,0,9.3,13.6,1
experienced,225,168,73.9,Like,0,20.95,5,16.56,16.02,0.3,0,0,0,0,0,1,1,2.8,4.6,0,3.9,1.4,0
new,5,5,68.4,Comment,0,71.0,5,16.09,40.5,1.9,0,0,0,0,0,1,1,4.2,0.2,0,1.2,1.9,0
experienced,210,285,69.2,Follow,0,2.21,35,17.11,15.12,-0.75,15,0,0,0,0,1,1,4.3,1.2,0,5.9,10.1,0
new,0,2,44.4,Comment,0,79.48,5,7.67,85.57,-0.79,0,0,0,0,0,1,1,5.1,1.1,0,5.3,1.7,0
intermediate,40,40,50.4,Follow,0,20.94,5,4.15,28.94,-1.93,0,0,0,0,0,1,2,4.6,10.9,0,3.0,2.1,0
new,14,2,45.0,Like,0,1.84,35,5.58,19.32,-3.13,35,0,0,0,0,2,1,12.0,0.3,0,11.3,13.9,0
experienced,245,322,86.7,Subscribe,0,22.79,35,8.97,70.35,-5.31,35,0,0,0,0,1,1,7.0,7.9,0,10.9,12.4,0
intermediate,63,72,69.4,Follow,0,2.89,35,15.26,27.76,-1.63,15,0,0,0,0,1,1,6.8,7.3,0,5.6,9.2,0
veteran,682,3821,79.5,Follow,0,33.84,5,2.45,34.9,-0.44,0,35,0,0,1,2,2,9.2,8.5,0,12.5,19.2,0
veteran,789,4938,64.0,Subscribe,0,60.24,5,20.81,41.7,0.89,0,0,0,0,0,3,8,15.1,29.5,0,17.2,4.2,0
experienced,209,784,48.1,Follow,0,15.08,5,18.04,13.0,0.12,0,0,0,0,0,9,2,61.0,7.0,0,44.9,0,0
veteran,788,1912,91.1,Like,0,9.12,5,17.64,27.26,-1.03,0,0,0,0,0,2,3,13.1,11.9,0,11.3,0,0
veteran,769,3505,99,Comment,0,89.52,5,13.65,88.98,0.04,0,0,0,0,0,1,1,0.8,3.7,0,4.8,0,0
experienced,355,864,26.8,Like,1,2.47,35,9.24,8.2,-0.62,15,0,25,1,0,7,16,47.8,60,70,51.4,34.5,1
experienced,256,542,44.8,Follow,0,32.6,5,20.14,23.37,0.46,0,0,0,0,0,6,1,37.3,5.2,0,27.7,2.6,1
intermediate,64,71,63.4,Subscribe,0,21.98,5,13.91,26.55,-0.33,0,0,0,0,0,1,9,4.0,37.3,0,12.8,0,0
veteran,822,2183,75.5,Subscribe,0,4.62,35,6.37,24.29,-3.09,35,0,0,0,0,1,1,3.2,6.8,0,4.8,16.3,0
experienced,317,162,69.9,Comment,0,58.64,5,19.88,32.16,1.33,0,0,0,0,0,8,2,54.8,4.4,0,34.3,0,0
experienced,135,131,43.0,Subscribe,0,32.8,35,6.9,71.16,-5.56,35,0,0,0,0,8,2,53.2,10.3,0,35.6,14.5,0
experienced,285,920,59.3,Subscribe,0,33.18,5,13.91,40.86,-0.55,0,0,0,0,0,1,1,1.9,4.2,0,2.9,1.9,0
experienced,238,518,70.8,Like,0,24.92,5,13.46,13.62,0.84,0,0,0,0,0,1,6,4.3,24.0,0,13.0,3.1,0
veteran,367,1485,72.1,Subscribe,0,58.16,5,6.12,51.46,1.09,0,0,0,0,0,1,3,2.9,10.7,0,6.1,0,0
new,4,2,53.4,Like,0,19.66,5,4.11,13.78,1.43,0,0,0,0,0,1,2,4.3,4.2,0,1.7,0.3,0
experienced,337,240,66.3,Like,0,13.7,5,13.67,25.31,-0.85,0,0,0,0,0,1,1,5.2,6.7,70,4.1,12.0,0
intermediate,34,41,69.8,Subscribe,0,44.04,5,10.75,36.14,0.73,0,0,0,0,0,1,13,2.7,52.8,0,23.2,2.5,0
intermediate,45,53,47.5,Comment,0,60.7,35,7.89,127.05,-8.41,35,0,0,0,0,1,2,5.4,11.3,0,7.0,13.9,0
veteran,683,4177,83.1,Comment,0,118.49,5,5.77,108.83,1.67,0,0,0,0,0,1,3,1.4,8.3,0,2.9,0,0
experienced,114,186,71.4,Like,0,17.82,5,9.62,20.58,-0.29,0,0,0,0,0,1,2,2.2,5.5,0,1.6,0.9,0
intermediate,86,71,52.3,Subscribe,0,32.2,5,13.89,47.03,-1.07,0,0,0,0,0,2,2,11.0,5.4,0,7.5,1.5,0
intermediate,21,17,61.2,Like,0,18.08,5,14.73,10.83,0.49,0,0,0,0,0,1,1,4.3,2.5,0,6.2,2.3,0
experienced,138,913,40.5,Comment,1,9.6,35,5.75,101.71,-16.02,35,15,35,0,1,13,15,70,59.8,0,70.0,37.0,1
experienced,124,567,50.7,Comment,0,58.99,5,19.22,79.6,-1.07,0,0,0,0,0,1,1,3.6,3.2,70,5.2,9.2,0
intermediate,46,76,44.5,Comment,0,8.17,35,5.19,79.98,-13.84,35,0,0,0,0,1,1,6.9,4.5,0,4.8,12.0,0
intermediate,74,47,56.1,Comment,0,116.25,5,7.17,114.11,0.3,0,0,0,0,0,1,5,4.8,20.8,0,12.9,2.1,1
veteran,366,4101,78.4,Follow,0,20.97,5,13.56,14.93,0.45,0,0,0,0,0,1,1,4.8,2.5,0,4.5,0.1,0
veteran,374,3505,89.5,Subscribe,0,5.35,35,6.3,39.62,-5.44,35,0,0,0,0,1,1,0.4,5.6,0,4.8,16.2,0
experienced,286,496,73.3,Comment,0,75.36,5,15.92,86.28,-0.69,0,0,0,0,0,1,1,6.5,6.7,0,3.8,2.3,0
intermediate,77,61,76.7,Like,0,21.7,5,6.47,9.96,1.82,0,0,0,0,0,2,2,11.9,11.4,0,12.7,0.8,0
new,2,3,50.1,Follow,0,2.94,35,19.24,26.81,-1.24,15,0,0,0,0,1,1,3.8,2.9,0,7.3,12.2,0
intermediate,82,41,55.6,Like,0,1.48,35,20.02,8.79,-0.36,15,0,0,0,0,1,2,6.7,4.6,0,7.1,9.9,1
new,7,3,50.0,Like,0,2.55,35,17.21,16.73,-0.82,15,0,0,0,0,2,2,9.0,4.3,0,10.7,12.4,0
experienced,117,753,79.8,Comment,0,59.38,35,15.24,112.79,-3.51,35,0,0,0,0,1,1,6.0,2.2,0,1.7,16.1,1
veteran,520,3700,79.4,Follow,0,28.12,5,8.7,33.18,-0.58,0,0,0,0,0,1,2,6.0,6.7,0,3.0,3.9,0
veteran,609,3707,78.1,Comment,0,97.85,5,1.06,97.42,0.4,0,35,0,0,1,1,1,1.2,3.2,0,0.3,21.8,0
new,7,2,44.4,Comment,0,18.23,35,4.21,118.96,-23.91,35,0,0,0,0,1,1,6.7,5.5,0,2.6,14.8,0
experienced,227,902,52.6,Subscribe,0,9.19,35,11.04,53.01,-3.97,35,0,0,0,0,1,2,4.1,5.6,0,3.3,12.1,0
intermediate,27,73,44.7,Like,0,12.82,5,7.95,16.25,-0.43,0,0,0,0,0,4,1,25.3,0.5,0,17.4,0,0
intermediate,31,54,68.0,Like,0,24.44,5,14.19,25.47,-0.07,0,0,0,0,0,2,1,8.8,3.7,0,10.5,3.8,0
experienced,128,364,75.6,Subscribe,0,3.48,35,9.99,38.48,-3.5,35,0,0,0,0,2,1,10.1,3.9,0,11.4,12.1,0
intermediate,28,62,65.2,Comment,0,83.56,35,5.31,41.88,7.85,35,0,0,0,0,1,1,6.3,1.2,0,5.6,15.0,0
experienced,354,805,81.7,Comment,0,106.74,15,11.85,80.81,2.19,15,0,0,0,0,2,5,10.8,16.0,0,16.3,5.9,0
experienced,246,491,2.5,Subscribe,1,5.92,35,15.65,71.34,-4.18,35,15,35,0,1,8,5,54.9,22.1,70,41.7,44.1,1
veteran,509,1147,67.4,Comment,0,12.1,35,14.67,103.83,-6.25,35,0,0,0,0,1,1,2.2,4.3,0,5.6,17.0,1
experienced,199,907,77.8,Like,0,22.79,5,20.92,17.82,0.24,0,0,0,0,0,1,2,1.6,4.6,0,4.5,0,0
veteran,499,1059,63.4,Follow,0,30.26,5,9.53,12.18,1.9,0,0,0,0,0,6,2,40.8,4.5,0,30.7,1.8,0
experienced,296,413,57.0,Follow,0,19.4,5,13.83,29.75,-0.75,0,0,0,0,0,2,1,7.3,1.4,0,1.7,2.8,0
new,7,1,56.5,Follow,0,5.87,15,5.8,11.93,-1.04,15,0,0,0,0,1,2,0.1,7.9,0,0,3.5,0
experienced,334,789,38.8,Comment,0,73.29,35,8.88,45.88,3.09,35,0,0,0,0,1,1,4.8,4.8,70,6.6,26.5,1
intermediate,82,18,58.1,Follow,0,4.24,15,21.76,34.7,-1.4,15,0,0,0,0,1,1,1.5,0.4,0,0,8.1,0
experienced,113,136,70.3,Follow,0,20.46,5,2.07,19.69,0.37,0,35,0,0,1,1,2,6.5,5.4,0,8.4,17.9,0
experienced,257,316,64.6,Subscribe,0,53.2,35,5.77,35.45,3.08,35,0,0,0,0,2,10,13.2,36.6,0,22.1,13.6,1
experienced,160,549,72.1,Follow,0,16.65,5,21.56,28.31,-0.54,0,0,0,0,0,4,1,25.0,2.2,0,13.9,0.8,0
experienced,178,672,91.3,Subscribe,0,58.56,5,5.56,63.74,-0.93,0,0,0,0,0,1,3,4.1,14.7,0,6.1,2.7,0
new,14,4,62.9,Follow,0,21.61,5,20.17,36.11,-0.72,0,0,0,0,0,1,3,5.1,12.0,0,7.0,3.1,0
intermediate,86,7,67.5,Comment,0,65.46,5,7.92,72.37,-0.87,0,0,0,0,0,1,3,0.1,13.4,0,2.0,1.7,0
veteran,781,1758,52.2,Comment,1,14.12,35,12.36,68.73,-4.42,35,15,25,0,1,13,5,70,21.5,0,53.3,35.4,1
veteran,479,2569,46.8,Subscribe,0,4.4,35,10.58,51.12,-4.42,35,0,25,1,0,11,15,70,60,70,64.1,39.7,1
experienced,227,596,76.6,Follow,0,19.94,5,5.14,18.48,0.28,0,0,0,0,0,1,12,5.8,47.8,0,20.7,3.6,0
new,3,3,39.9,Like,0,4.27,15,7.22,15.13,-1.51,15,0,0,0,0,1,1,0.8,1.2,0,0,8.7,1
experienced,306,535,74.7,Follow,0,1.91,35,7.4,11.4,-1.28,15,0,0,0,0,1,2,3.6,6.7,0,5.3,12.7,0
experienced,158,1000,63.9,Comment,0,76.16,35,8.68,48.76,3.16,35,0,0,0,0,5,2,28.3,6.8,0,20.5,16.5,0
new,13,5,59.5,Follow,0,17.47,5,6.76,29.26,-1.74,0,0,0,0,0,1,1,0.9,2.1,0,0,0,0
new,7,4,61.5,Subscribe,0,3.2,35,6.19,46.55,-7.01,35,0,0,0,0,2,2,13.6,11.4,0,10.1,14.3,0
experienced,239,853,83.4,Subscribe,0,45.44,5,6.65,48.69,-0.49,0,0,0,0,0,6,1,35.8,3.8,0,20.9,0,1
experienced,138,415,50.9,Follow,0,17.11,5,14.5,28.56,-0.79,0,0,0,0,0,9,1,56.2,4.3,0,37.6,0,0
experienced,352,138,82.8,Subscribe,0,58.42,35,6.66,37.32,3.17,35,0,0,0,0,1,1,2.0,2.8,0,6.1,11.5,0
veteran,661,1671,89.3,Comment,0,17.8,35,11.63,129.02,-9.56,35,0,0,0,0,1,1,0.6,1.7,0,0.8,16.9,1
intermediate,67,40,18.5,Comment,1,15.82,35,16.78,87.36,-4.26,35,0,35,1,0,5,7,29.3,27.1,0,28.9,30.7,1
new,1,5,51.6,Comment,0,112.08,35,7.23,60.41,7.15,35,0,0,0,0,1,1,5.4,3.9,0,8.6,13.2,0
experienced,334,791,74.5,Subscribe,0,3.14,35,17.19,37.97,-2.03,15,0,0,0,0,1,1,1.0,3.7,0,3.5,8.3,0
intermediate,52,73,54.0,Subscribe,0,48.26,35,7.49,22.11,3.49,35,0,0,0,0,9,1,61.3,4.3,0,44.3,15.1,1
intermediate,89,51,66.7,Subscribe,0,36.79,5,13.33,18.69,1.36,0,0,0,0,0,1,9,6.4,33.3,0,13.6,3.2,0
experienced,130,200,71.8,Like,0,14.25,5,1.1,13.3,0.87,0,35,0,0,1,2,1,12.3,2.7,0,10.7,22.1,1
experienced,248,209,55.1,Follow,0,29.55,5,11.65,37.98,-0.72,0,0,0,0,0,1,1,3.4,3.4,70,1.0,12.3,0
intermediate,16,18,69.3,Like,0,23.32,5,7.7,25.88,-0.33,0,0,0,0,0,1,1,0.6,6.8,0,6.3,0,0
experienced,125,182,66.5,Follow,0,28.46,5,13.52,31.94,-0.26,0,0,0,0,0,3,6,20.3,24.3,0,25.5,0,0
experienced,185,531,65.5,Subscribe,0,64.16,15,19.03,23.74,2.12,15,0,0,0,0,1,12,1.6,44.9,0,20.6,3.7,1
experienced,111,165,55.6,Subscribe,0,47.02,15,9.11,24.19,2.51,15,0,15,1,0,1,3,3.1,12.4,0,4.7,19.0,0
intermediate,77,19,55.2,Follow,0,14.74,5,16.18,25.28,-0.65,0,0,0,0,0,6,1,39.1,0.8,0,29.1,0,0
new,1,1,61.5,Comment,0,95.65,5,9.01,104.38,-0.97,0,0,0,0,0,1,1,5.5,5.2,0,4.6,1.9,0
intermediate,73,19,38.1,Subscribe,0,10.54,35,8.15,44.18,-4.13,35,0,0,0,0,1,2,5.8,8.0,0,2.8,14.6,0
new,12,0,58.6,Like,0,15.92,5,12.86,17.75,-0.14,0,0,0,0,0,1,1,3.5,4.3,0,6.3,0,0
new,6,3,23.7,Like,0,1.09,35,12.27,14.84,-1.12,15,0,25,1,0,11,14,70,54.4,0,66.2,21.7,1
experienced,171,599,44.7,Comment,0,67.11,5,14.64,57.97,0.62,0,0,0,0,0,8,1,55.8,2.6,0,33.4,3.3,0
veteran,715,2559,69.2,Like,0,13.97,5,10.43,14.21,-0.02,0,0,0,0,0,2,7,8.6,26.5,0,11.6,3.5,0
intermediate,69,78,61.9,Subscribe,0,41.14,5,4.37,40.53,0.14,0,0,0,0,0,1,1,4.0,2.6,0,0.3,2.4,0
intermediate,53,52,67.2,Subscribe,0,64.89,15,0.47,63.83,2.26,15,35,0,0,1,1,1,2.1,4.6,0,5.4,27.7,0
experienced,362,567,64.5,Subscribe,0,56.47,5,1.41,57.07,-0.43,0,35,0,0,1,1,1,2.9,2.0,0,2.7,20.5,0
experienced,200,757,83.2,Follow,0,33.55,5,12.41,31.36,0.18,0,0,0,0,0,7,2,48.0,11.3,0,38.6,0,0
intermediate,53,61,52.0,Follow,0,4.84,15,20.4,34.63,-1.46,15,0,0,0,0,1,1,2.0,1.3,0,3.3,4.4,0
experienced,314,513,82.3,Subscribe,0,26.14,5,6.87,19.98,0.9,0,0,0,0,0,1,2,4.6,5.4,0,7.7,1.2,1
experienced,243,968,48.4,Like,0,19.42,5,20.14,26.59,-0.36,0,0,0,0,0,2,1,12.9,6.7,70,8.6,9.5,0
experienced,137,324,64.7,Subscribe,0,57.46,5,9.64,59.37,-0.2,0,0,0,0,0,8,1,54.2,1.9,0,35.3,0,0
veteran,423,3009,77.5,Subscribe,0,7.37,35,6.03,55.43,-7.97,35,0,0,0,0,1,1,1.9,6.3,0,0.6,13.2,0
veteran,421,3830,92.6,Like,0,14.54,5,8.55,20.83,-0.74,0,0,0,0,0,8,3,51.5,14.5,0,35.6,3.4,0
veteran,627,2233,51.5,Comment,0,52.88,35,8.24,114.18,-7.44,35,0,0,0,0,2,2,11.4,11.0,70,13.4,26.7,0
veteran,706,3939,32.9,Comment,1,7.49,35,5.81,123.81,-20.03,35,0,25,0,0,7,12,42.5,47.4,70,46.0,29.2,1
experienced,251,670,56.1,Follow,0,34.3,5,13.29,15.17,1.44,0,0,0,0,0,1,2,5.9,9.5,0,9.5,1.1,0
new,12,2,46.6,Subscribe,0,59.44,15,7.27,40.18,2.65,15,0,0,0,0,2,2,8.6,11.6,0,13.0,6.8,0
experienced,177,131,28.9,Follow,1,2.23,35,8.68,22.68,-2.36,15,0,35,0,0,8,6,55.6,20.9,0,45.2,16.2,0
experienced,344,472,42.6,Subscribe,1,64.78,5,14.8,63.81,0.07,0,0,35,1,0,1,1,2.9,3.3,0,0.2,14.7,0
intermediate,32,47,67.8,Like,0,14.52,5,7.82,15.27,-0.1,0,0,0,0,0,6,2,36.8,4.8,0,22.1,0,0
new,0,2,38.0,Like,0,2.75,35,21.6,14.93,-0.56,15,0,0,0,0,5,18,31.9,60,0,39.8,8.8,1
experienced,251,126,81.5,Follow,0,18.25,5,1.09,18.46,-0.19,0,35,0,0,1,2,1,12.8,7.4,0,11.1,18.2,0
experienced,316,135,55.1,Follow,0,22.72,5,0.66,22.82,-0.15,0,35,0,0,1,1,2,3.5,7.5,0,8.8,20.0,1
intermediate,26,32,68.4,Follow,0,23.7,5,7.03,15.8,1.12,0,0,0,0,0,1,14,4.1,56.7,0,26.3,1.7,0
