seller_type,seller_age_days,total_completed_tasks,seller_trust_score,task_type,is_duplicate_screenshot,completion_duration,timing_risk_score,std_dev,seller_average,z_score,population_score,timing_consistency_score,validity_score,logical_behavior_flag,repetitive_behavior_flag,device_seller_count,ip_seller_count,device_sharing_score,ip_reuse_score,automation_score,device_risk_score,final_behavior_risk_score,fraud_label
new,3,4,59.3,Subscribe,0,47.3,0,10.06,42.39,1.91,0,0,0,0,0,1,1,1.5,0.3,0,1.6,0.0,0
new,24,10,56.5,Follow,0,24.5,5,14.13,26.1,0.3,0,0,0,0,0,1,2,0.0,0.2,0,2.4,0.7,0
intermediate,136,388,60.2,Subscribe,0,35.3,0,10.62,31.4,0.82,0,0,0,0,0,1,1,3.9,0.0,0,0.6,0.5,0
intermediate,58,98,52.6,Like,1,13.7,5,12.53,12.5,-0.39,0,0,0,0,0,3,3,19.0,13.2,0,12.7,0.0,0
new,19,214,17.3,Comment,0,9.5,35,2.61,8.22,-2.12,35,15,15,1,1,5,5,86.7,34.5,0,51.0,62.8,1
veteran,585,2589,92.4,Follow,0,20.5,5,10.98,17.86,-0.83,0,0,0,0,0,1,2,0.0,7.8,0,0.5,0.0,0
veteran,373,3817,87.6,Follow,0,21.7,5,17.57,24.12,0.22,0,0,0,0,0,1,3,5.1,5.5,0,3.5,0.0,0
new,13,511,14.8,Subscribe,1,7.2,20,2.26,6.89,-2.13,35,15,15,1,1,11,10,59.0,23.4,0,36.3,63.9,1
new,29,23,11.1,Comment,0,14.7,20,0.42,13.57,-1.88,15,35,15,1,1,15,3,77.7,18.9,0,47.7,64.5,1
new,8,6,54.5,Follow,0,30.7,5,9.58,28.73,0.24,0,0,0,0,0,1,1,0.0,4.8,0,0.3,0.0,0
intermediate,38,139,51.6,Comment,0,55.2,5,3.53,55.51,-0.09,0,15,0,0,0,4,5,18.0,19.8,0,13.9,21.3,0
intermediate,111,246,39.8,Follow,1,17.0,5,10.23,15.01,-1.34,15,0,0,0,0,4,1,12.1,16.9,0,14.0,12.2,1
veteran,386,554,66.6,Comment,0,97.5,0,20.02,107.19,2.61,0,0,0,0,0,1,9,0.0,23.9,0,7.0,0.3,0
veteran,561,4849,88.8,Comment,0,43.8,5,25.3,48.87,-0.53,0,0,0,0,0,1,1,3.5,0.0,0,3.7,0.0,0
new,24,83,28.2,Like,1,5.1,20,2.94,5.54,-1.43,15,15,15,1,1,16,2,95.2,9.6,70,54.7,42.6,1
intermediate,30,80,48.4,Like,1,6.5,20,12.59,7.24,-1.61,15,0,15,1,1,2,2,32.2,23.0,0,20.6,33.2,1
intermediate,164,541,68.5,Comment,0,85.3,5,17.23,97.71,1.82,0,0,0,0,0,1,8,0.5,28.0,0,7.1,0.4,0
intermediate,117,302,63.2,Like,0,12.8,5,18.53,12.83,-0.58,0,0,0,0,0,1,1,2.0,8.4,0,4.0,4.0,0
intermediate,90,108,55.6,Comment,0,36.0,5,3.47,39.64,-0.56,0,15,0,0,0,4,4,24.0,27.8,0,15.0,23.6,1
intermediate,166,205,20.3,Comment,1,26.2,5,6.47,27.58,-1.23,15,0,0,0,0,2,1,25.1,10.3,0,13.3,12.7,1
new,19,345,27.3,Like,0,4.1,20,0.11,4.28,-1.74,15,35,15,1,1,11,10,65.9,21.8,70,43.9,67.3,1
intermediate,77,316,65.7,Like,0,11.9,5,21.72,10.66,-0.66,0,0,0,0,0,1,3,0.0,10.4,0,0.0,2.8,0
veteran,445,928,97.0,Follow,0,18.4,5,11.55,18.92,-0.82,0,0,0,0,0,1,2,0.9,0.0,0,0.0,4.3,0
experienced,312,983,75.4,Like,0,9.0,5,5.82,10.11,-1.07,15,0,0,0,0,3,9,47.1,33.4,0,36.1,14.7,1
experienced,188,473,50.4,Follow,1,27.1,5,11.84,24.34,0.1,0,0,0,0,0,4,6,10.8,12.3,0,12.3,0.0,1
veteran,646,4028,93.9,Like,0,19.2,5,22.48,20.72,0.83,0,0,0,0,0,1,2,0.9,8.6,0,0.0,0.0,0
intermediate,74,136,46.7,Comment,0,52.7,5,12.9,56.66,0.08,0,0,0,0,0,2,6,18.2,15.5,0,13.9,0.0,0
intermediate,113,267,57.5,Like,0,25.2,0,19.03,22.3,0.99,0,0,0,0,0,1,4,1.6,1.3,0,0.0,0.0,0
experienced,190,278,60.2,Comment,1,40.0,5,4.54,36.28,-0.81,0,15,0,0,0,1,2,33.8,2.8,0,19.7,10.4,1
new,11,533,15.5,Like,1,4.3,20,0.1,4.63,-1.41,15,35,15,1,1,10,12,88.3,31.9,0,53.3,60.4,1
new,18,19,47.5,Like,0,23.5,5,7.84,25.33,1.31,0,0,0,0,0,1,1,0.0,2.7,0,1.0,0.0,0
new,4,530,9.7,Like,1,2.6,35,0.1,2.95,-2.1,35,35,15,1,1,13,3,75.1,49.0,0,47.9,86.5,1
new,25,31,51.4,Comment,1,26.9,5,4.58,30.83,-1.29,15,15,0,0,1,3,4,23.8,7.0,0,21.3,24.8,1
intermediate,59,91,49.4,Subscribe,0,11.4,20,14.63,10.0,-1.4,15,0,0,0,0,4,5,8.3,21.5,0,12.1,12.3,1
new,15,30,43.1,Follow,0,36.3,5,12.24,36.44,1.1,0,0,0,0,0,1,2,3.9,3.1,0,5.6,0.6,0
new,18,174,21.7,Like,1,5.3,20,2.38,4.95,-1.69,15,15,15,1,1,15,6,64.8,23.5,0,42.2,42.9,1
intermediate,74,213,78.9,Follow,0,32.2,5,21.49,32.59,0.35,0,0,0,0,0,1,4,2.8,7.8,0,0.0,0.0,0
new,25,24,59.4,Like,0,17.4,5,14.68,18.58,0.36,0,0,0,0,0,1,2,0.0,3.3,0,3.1,0.9,0
experienced,358,1031,63.2,Like,0,7.0,20,4.05,7.61,-1.26,15,15,15,1,1,3,4,47.1,16.1,0,30.1,40.7,1
new,6,413,18.3,Like,1,2.1,35,0.97,2.11,-1.93,15,35,15,1,1,6,9,87.6,52.6,0,59.2,55.3,1
new,17,272,31.1,Like,0,5.1,20,0.1,4.37,-1.73,15,35,15,1,1,5,6,87.2,27.5,0,49.3,64.2,1
veteran,704,1331,84.8,Comment,0,65.2,5,16.36,65.57,0.62,0,0,0,0,0,1,3,4.3,1.3,0,0.5,0.0,0
veteran,454,4223,97.0,Like,0,11.1,5,29.4,11.08,-0.77,0,0,0,0,0,1,1,0.0,7.5,0,6.0,0.0,0
intermediate,163,66,58.4,Like,0,17.2,5,8.99,16.01,-0.5,0,0,0,0,0,1,1,0.8,7.2,0,0.1,1.8,0
new,22,13,50.6,Like,0,16.4,5,11.64,16.84,-0.24,0,0,0,0,0,1,1,0.0,0.0,0,2.0,0.5,0
veteran,609,2518,94.8,Like,0,19.9,5,17.36,19.44,0.4,0,0,0,0,0,1,1,0.0,7.3,0,0.0,0.0,0
intermediate,83,271,79.8,Comment,0,80.9,5,11.32,80.1,1.3,0,0,0,0,0,1,1,0.0,0.0,0,4.4,0.0,0
intermediate,70,62,56.2,Comment,0,49.1,5,24.45,43.95,-0.13,0,0,0,0,0,1,4,0.0,1.8,0,3.4,0.0,0
experienced,269,926,66.0,Follow,0,9.2,20,6.05,10.4,-1.12,15,0,15,1,1,3,9,36.5,29.9,0,30.2,33.1,1
intermediate,108,99,26.5,Subscribe,1,11.5,20,10.28,11.61,-1.43,15,0,0,0,0,1,3,10.8,3.1,0,7.4,14.5,1
intermediate,67,47,42.0,Subscribe,1,14.9,5,6.45,14.0,-1.24,15,0,0,0,0,3,4,7.5,26.2,0,7.5,19.5,1
intermediate,84,45,54.1,Like,0,7.3,20,10.0,6.99,-1.59,15,0,15,1,1,2,3,10.3,24.7,0,16.1,27.1,1
intermediate,107,76,75.0,Follow,0,29.6,5,23.08,29.72,0.15,0,0,0,0,0,1,2,0.0,7.3,0,2.0,2.2,0
experienced,181,717,74.7,Follow,1,10.6,20,7.36,11.72,-1.33,15,0,15,1,1,8,10,49.6,21.7,0,29.0,31.9,1
veteran,396,1518,86.8,Follow,0,24.7,5,22.49,25.67,0.08,0,0,0,0,0,1,3,0.0,0.0,0,0.6,0.0,0
new,7,60,61.1,Follow,1,25.6,5,6.42,25.82,0.14,0,0,0,0,0,4,2,6.0,6.2,0,2.8,3.5,1
veteran,703,3913,83.5,Comment,0,68.0,5,10.13,60.95,0.2,0,0,0,0,0,1,2,0.0,2.8,0,0.0,1.4,0
new,6,24,46.0,Follow,0,44.6,0,6.52,40.62,1.38,0,0,0,0,0,1,1,0.0,0.9,0,3.6,0.0,0
veteran,670,3025,95.9,Follow,0,26.7,5,20.98,25.69,0.08,0,0,0,0,0,1,2,3.5,5.2,0,5.3,0.0,0
new,26,18,44.5,Subscribe,0,32.6,5,13.77,32.03,0.95,0,0,0,0,0,1,2,0.0,1.2,0,6.1,0.0,0
new,7,118,26.2,Like,1,2.0,35,2.06,1.99,-2.22,35,15,35,1,1,14,3,82.3,6.8,0,40.7,87.1,1
new,1,111,14.7,Follow,1,1.3,35,2.75,1.25,-2.54,35,15,35,1,1,9,12,61.6,27.4,70,40.8,89.2,1
new,9,236,38.8,Comment,1,6.9,35,2.29,6.43,-2.22,35,15,15,1,1,13,1,93.3,13.4,70,45.1,67.1,1
intermediate,40,47,60.8,Follow,1,32.3,5,10.17,32.88,0.69,0,0,0,0,0,1,3,36.5,3.8,0,18.2,5.1,1
new,4,4,59.8,Comment,0,54.6,5,9.78,58.08,0.22,0,0,0,0,0,1,1,0.7,2.7,0,0.0,3.2,0
new,16,77,44.7,Follow,0,12.5,5,6.12,11.23,-1.18,15,0,0,0,0,3,4,9.4,6.5,0,9.7,12.5,0
intermediate,65,135,45.8,Like,0,14.8,5,12.27,13.66,-0.34,0,0,0,0,0,4,2,4.3,12.7,0,8.6,0.0,0
veteran,459,1484,95.0,Comment,0,71.2,5,20.14,63.57,0.34,0,0,0,0,0,1,1,0.0,1.5,0,0.6,0.0,0
veteran,463,2848,95.9,Follow,0,38.7,5,16.16,41.85,1.21,0,0,0,0,0,1,1,1.7,0.5,0,0.0,0.0,0
intermediate,83,268,78.4,Comment,0,55.6,5,18.01,56.55,-0.16,0,0,0,0,0,1,2,0.0,10.0,0,2.6,1.3,0
new,5,80,22.8,Like,1,3.2,20,2.19,3.62,-1.89,15,15,15,1,1,4,10,68.4,43.1,0,50.8,42.5,1
new,15,1,40.6,Like,0,26.0,0,9.23,22.88,0.82,0,0,0,0,0,1,2,4.5,7.9,0,6.2,0.0,0
new,21,240,46.9,Comment,1,37.2,5,16.8,40.44,-0.51,0,0,0,0,0,2,3,13.8,12.5,0,14.8,0.0,1
veteran,383,1011,61.3,Subscribe,0,15.5,5,4.4,15.82,-0.87,0,15,0,0,0,5,9,44.7,35.5,0,34.1,14.4,1
new,24,109,47.7,Like,0,11.4,5,3.69,10.49,-0.67,0,15,0,0,0,3,6,28.2,4.0,0,19.3,24.5,0
new,24,115,58.7,Follow,1,21.6,5,12.84,19.02,-0.51,0,0,0,0,0,4,2,26.2,30.5,0,20.6,0.0,1
intermediate,138,130,59.7,Follow,1,21.6,5,6.02,22.11,-0.51,0,0,0,0,0,1,3,35.8,16.7,0,20.4,0.6,1
veteran,371,3149,83.9,Comment,0,41.3,5,12.41,37.09,-0.98,0,0,0,0,0,1,3,1.9,0.5,0,0.0,2.9,0
new,4,124,38.0,Comment,0,10.9,20,1.76,11.39,-1.96,15,35,15,1,1,15,2,87.3,6.3,0,44.4,58.8,1
intermediate,160,73,60.6,Like,0,23.7,5,12.56,23.1,0.99,0,0,0,0,0,1,8,0.9,26.4,0,8.3,0.0,0
new,10,540,7.0,Like,1,3.0,35,1.83,3.14,-1.6,15,35,15,1,1,11,5,63.2,21.9,0,32.6,70.4,1
new,15,524,13.6,Like,0,2.5,35,2.38,2.22,-2.34,35,15,15,1,1,7,6,79.7,46.8,0,56.4,67.5,1
veteran,657,2638,82.4,Subscribe,0,16.5,5,14.08,14.47,-1.14,15,0,0,0,0,1,1,0.5,3.4,0,2.6,16.9,0
intermediate,83,113,70.2,Subscribe,0,24.8,5,10.69,24.35,-0.18,0,0,0,0,0,1,3,0.0,6.7,0,0.2,4.8,0
intermediate,48,95,48.6,Comment,0,32.5,5,10.27,30.28,-1.2,15,0,0,0,0,4,4,28.1,15.2,0,14.3,11.7,0
intermediate,113,23,82.4,Follow,0,41.8,0,24.2,40.41,1.52,0,0,0,0,0,1,4,0.0,40.0,0,7.8,2.0,0
new,17,731,19.4,Follow,0,4.0,35,2.87,3.47,-2.19,35,15,35,1,1,13,9,83.4,28.5,0,52.1,84.5,1
new,18,251,10.8,Like,0,3.4,20,0.43,3.12,-1.99,15,35,15,1,1,9,6,72.8,52.2,0,53.2,66.0,1
intermediate,177,120,59.2,Comment,0,88.3,5,9.46,85.89,1.57,0,0,0,0,0,1,3,0.6,12.5,0,5.1,2.1,0
veteran,496,4747,98.4,Comment,0,51.0,5,27.78,44.5,-0.69,0,0,0,0,0,1,3,7.8,5.8,0,5.8,0.0,0
intermediate,112,62,41.9,Like,1,16.3,5,18.05,16.62,0.38,0,0,0,0,0,5,5,25.7,22.1,0,14.8,2.8,1
experienced,308,536,56.0,Comment,0,60.7,5,13.91,65.7,0.47,0,0,0,0,0,1,4,0.0,11.8,0,4.1,2.2,0
veteran,464,3813,93.5,Subscribe,0,26.2,5,19.02,26.22,-0.11,0,0,0,0,0,1,1,0.5,1.0,0,3.2,0.0,0
new,2,25,59.9,Like,0,31.1,0,18.42,29.24,2.32,0,0,0,0,0,1,1,0.0,1.9,0,0.0,0.0,0
intermediate,40,375,63.7,Like,1,17.3,5,13.93,18.86,0.51,0,0,0,0,0,3,5,5.5,1.7,0,5.2,0.0,1
veteran,547,3505,95.7,Like,0,13.9,5,25.97,15.67,0.05,0,0,0,0,0,1,3,0.2,0.0,0,1.5,0.0,0
new,6,5,45.0,Like,0,18.0,5,10.09,19.32,0.15,0,0,0,0,0,1,1,1.7,0.1,0,0.3,3.9,0
experienced,181,118,24.9,Like,1,18.9,5,6.89,17.16,0.49,0,0,0,0,0,3,3,11.9,13.2,0,9.5,0.0,1
intermediate,92,92,66.5,Subscribe,0,13.7,5,20.27,12.29,-1.04,15,0,0,0,0,1,1,0.0,9.1,0,0.0,16.0,0
veteran,564,1876,83.9,Follow,0,16.9,5,11.08,18.26,-0.54,0,0,0,0,0,1,1,0.0,10.5,0,2.3,4.5,0
experienced,272,962,69.0,Follow,0,15.5,5,2.85,15.54,-0.88,0,15,0,0,0,5,5,19.3,24.2,0,13.1,19.2,1
intermediate,91,317,58.6,Like,0,15.0,5,24.52,13.65,-0.16,0,0,0,0,0,1,1,0.0,0.6,0,0.0,0.0,0
new,22,51,41.7,Follow,0,13.8,5,9.8,14.08,-1.09,15,0,0,0,0,2,6,25.4,23.6,0,17.7,12.8,1
veteran,477,1040,97.2,Follow,0,34.6,5,12.4,37.37,1.08,0,0,0,0,0,1,1,0.0,5.2,0,11.0,4.6,0
new,12,213,19.5,Follow,1,4.7,35,0.77,5.05,-2.18,35,35,15,1,1,10,10,75.2,28.7,0,46.0,83.9,1
new,22,27,56.4,Like,0,28.3,0,10.44,27.21,1.85,0,0,0,0,0,1,2,0.0,3.8,0,3.3,0.0,0
veteran,597,3819,93.4,Follow,0,25.3,5,27.86,22.33,-0.35,0,0,0,0,0,1,3,0.7,2.5,0,0.0,0.0,0
new,21,25,57.8,Follow,0,41.3,0,10.52,41.4,1.6,0,0,0,0,0,1,1,0.8,1.2,0,1.0,0.5,0
veteran,469,4185,91.4,Comment,0,66.5,5,20.83,76.25,0.67,0,0,0,0,0,1,3,0.0,8.0,0,3.9,1.7,0
veteran,456,1973,82.7,Follow,0,40.7,0,17.52,37.99,1.28,0,0,0,0,0,1,2,0.0,0.9,0,0.4,2.9,0
veteran,375,3916,90.1,Subscribe,0,31.6,5,28.78,34.78,0.8,0,0,0,0,0,1,2,0.0,5.3,0,2.1,0.0,0
new,7,4,47.9,Comment,0,122.2,0,16.08,106.69,2.29,0,0,0,0,0,1,2,0.0,2.2,0,2.9,7.3,0
new,20,598,12.6,Like,1,2.2,35,1.92,1.91,-2.55,35,35,15,1,1,9,5,74.2,27.2,0,45.6,86.2,1
veteran,482,1431,90.7,Follow,0,26.2,5,22.51,28.69,0.15,0,0,0,0,0,1,3,0.0,2.8,0,1.4,0.0,0
new,15,288,24.1,Like,1,1.5,35,1.31,1.31,-2.03,35,35,35,1,1,10,6,72.5,54.6,70,55.3,105.0,1
intermediate,130,331,57.0,Follow,0,31.9,5,13.32,31.62,0.23,0,0,0,0,0,1,4,0.9,12.1,0,4.4,4.9,0
veteran,381,3649,97.9,Comment,0,64.8,5,24.12,60.18,0.56,0,0,0,0,0,1,1,1.5,1.5,0,1.1,0.0,0
experienced,233,1125,62.8,Follow,1,16.0,5,3.85,15.86,-1.35,15,15,0,0,1,3,9,35.0,24.4,0,25.2,30.9,1
intermediate,113,330,54.8,Comment,1,27.2,5,6.35,23.9,-1.53,15,0,0,0,0,2,4,10.1,2.0,0,0.0,15.4,1
veteran,513,4818,82.7,Comment,0,68.4,5,26.27,67.65,0.82,0,0,0,0,0,1,1,0.0,7.8,0,1.1,0.0,0
experienced,262,551,71.8,Comment,0,26.5,5,2.58,27.92,-1.23,15,15,0,0,1,7,8,56.3,16.1,0,34.2,22.4,1
intermediate,46,133,42.6,Subscribe,0,21.1,5,4.12,18.78,-0.71,0,15,0,0,0,4,2,3.3,33.0,0,13.6,15.2,0
new,21,26,43.7,Follow,0,38.4,5,14.74,38.49,0.99,0,0,0,0,0,1,1,2.1,2.3,0,5.1,0.0,0
intermediate,100,259,55.7,Follow,0,25.8,5,20.96,28.01,0.18,0,0,0,0,0,1,4,3.3,8.3,0,6.2,0.0,0
experienced,350,669,74.9,Follow,0,10.0,20,5.58,11.22,-1.42,15,0,15,1,1,3,8,48.3,20.9,0,31.0,34.7,1
intermediate,71,365,64.6,Subscribe,0,27.8,5,24.43,25.25,-0.06,0,0,0,0,0,1,4,0.0,3.1,0,0.9,2.0,0
intermediate,77,94,55.1,Comment,0,42.4,5,13.35,42.02,-0.29,0,0,0,0,0,2,5,10.5,24.6,0,14.0,4.6,0
experienced,355,1194,73.5,Like,0,6.5,20,7.24,7.15,-1.43,15,0,15,1,1,5,7,42.4,29.0,0,29.2,29.1,1
new,15,168,34.0,Like,1,3.1,20,0.1,3.34,-2.06,35,35,15,1,1,8,8,89.9,32.4,70,52.9,82.0,1
veteran,647,3890,89.7,Follow,0,27.6,5,22.87,25.39,-0.05,0,0,0,0,0,1,3,0.0,6.6,0,1.6,6.0,0
intermediate,66,143,41.9,Comment,0,21.9,5,7.77,25.07,-1.39,15,0,0,0,0,1,3,8.0,5.5,0,11.0,17.4,0
new,10,6,51.7,Follow,0,48.5,0,18.12,44.89,1.85,0,0,0,0,0,1,1,0.0,3.4,0,2.0,0.0,0
veteran,588,3925,86.8,Like,0,21.2,5,22.57,23.99,1.02,0,0,0,0,0,1,1,3.5,6.7,0,0.0,0.2,0
new,13,210,6.9,Comment,0,8.5,35,1.09,9.12,-2.11,35,35,15,1,1,8,3,82.5,56.5,0,56.0,81.7,1
intermediate,170,295,74.0,Like,1,16.8,5,15.76,15.73,-0.09,0,0,0,0,0,1,4,0.0,1.7,0,0.0,0.0,0
intermediate,63,11,49.6,Like,1,15.7,5,14.36,14.54,-0.35,0,0,0,0,0,5,2,33.0,0.0,0,18.0,0.0,1
intermediate,158,162,59.2,Like,0,28.1,0,20.56,27.06,1.61,0,0,0,0,0,1,4,0.0,2.6,0,0.6,0.1,0
intermediate,76,316,68.4,Comment,0,94.5,0,8.62,102.78,2.21,0,0,0,0,0,1,4,7.0,8.0,0,5.7,0.0,0
intermediate,115,124,59.5,Comment,0,55.2,5,8.18,49.62,-0.3,0,0,0,0,0,1,2,3.7,13.4,0,0.4,0.0,0
veteran,369,2814,84.3,Comment,0,65.9,5,14.78,59.01,0.31,0,0,0,0,0,1,1,0.0,10.8,0,1.4,1.5,0
intermediate,111,262,45.7,Like,1,10.8,5,13.63,9.21,-1.12,15,0,0,0,0,4,2,23.6,23.7,0,20.7,14.1,1
intermediate,43,65,57.2,Comment,0,45.6,5,8.84,50.34,-0.5,0,0,0,0,0,4,5,27.8,27.6,0,21.2,2.3,1
new,6,316,13.2,Comment,1,12.0,20,0.91,11.64,-2.2,35,35,15,1,1,7,12,62.0,32.6,0,44.4,83.4,1
veteran,388,1681,90.7,Like,0,13.6,5,26.61,13.01,-0.76,0,0,0,0,0,1,1,0.0,4.6,0,0.0,0.0,0
veteran,452,3405,98.1,Subscribe,0,23.5,5,16.76,23.72,-0.55,0,0,0,0,0,1,2,0.0,8.7,0,5.0,4.0,0
veteran,521,4486,90.0,Comment,0,54.7,5,20.24,58.81,-0.1,0,0,0,0,0,1,3,0.0,0.0,0,0.0,1.6,0
new,10,779,19.1,Follow,0,5.1,20,0.1,5.52,-2.24,35,35,15,1,1,12,9,80.0,37.7,0,59.2,87.4,1
new,12,302,30.8,Comment,1,7.0,35,2.27,7.25,-2.22,35,15,15,1,1,5,12,65.4,31.3,0,45.6,62.0,1
new,26,7,48.3,Follow,0,27.4,5,17.66,29.95,0.48,0,0,0,0,0,1,1,0.0,3.8,0,0.5,0.0,0
veteran,660,4661,88.4,Subscribe,0,25.9,5,16.58,24.22,-0.05,0,0,0,0,0,1,1,0.0,9.1,0,1.2,0.0,0
new,3,588,28.1,Follow,0,4.7,35,0.9,4.41,-2.31,35,35,15,1,1,10,12,82.3,33.1,0,52.6,92.7,1
new,5,740,16.1,Like,1,3.8,20,0.1,3.7,-1.97,15,35,15,1,1,5,5,71.0,50.1,0,52.9,64.5,1
new,19,746,20.7,Comment,0,8.7,35,0.1,8.57,-2.22,35,35,15,1,1,6,8,89.6,29.0,70,54.8,76.0,1
intermediate,87,92,42.9,Follow,0,21.3,5,13.22,18.42,-0.87,0,0,0,0,0,4,6,30.3,9.1,0,18.7,0.0,0
experienced,340,509,80.9,Follow,0,36.9,5,8.92,33.44,0.63,0,0,0,0,0,1,8,3.3,25.8,0,11.3,0.8,0
new,13,278,13.0,Like,1,2.0,35,2.84,1.85,-2.01,35,15,35,1,1,9,5,88.1,22.3,70,53.1,81.7,1
intermediate,85,418,61.2,Follow,1,26.2,5,11.69,22.53,-0.16,0,0,0,0,0,4,2,4.2,6.0,0,3.3,1.9,1
veteran,451,1222,93.2,Follow,0,24.9,5,25.88,22.11,-0.33,0,0,0,0,0,1,2,0.0,1.0,0,0.0,0.0,0
intermediate,87,100,59.3,Follow,0,36.5,5,18.9,38.33,1.13,0,0,0,0,0,1,1,1.2,1.9,0,0.0,2.9,0
new,24,23,54.3,Comment,0,43.4,5,12.67,39.59,-0.76,0,0,0,0,0,1,1,2.0,1.3,0,0.0,0.0,0
veteran,409,4396,96.7,Follow,0,23.3,5,24.12,24.62,0.05,0,0,0,0,0,1,1,0.0,7.7,0,0.0,0.0,0
new,23,13,44.4,Comment,0,82.7,5,10.16,84.14,1.3,0,0,0,0,0,1,1,0.0,1.0,0,2.6,0.0,0
experienced,308,683,69.8,Subscribe,0,13.9,5,4.0,14.45,-1.04,15,15,0,0,1,7,9,28.6,34.8,0,24.7,32.8,1
veteran,549,2633,84.5,Follow,0,35.2,5,32.31,39.23,1.24,0,0,0,0,0,1,1,0.5,6.1,0,0.0,4.0,0
new,11,101,13.5,Subscribe,1,2.8,35,4.89,2.44,-1.98,15,15,35,1,1,8,1,91.4,12.1,0,51.0,63.6,1
veteran,607,1926,84.8,Follow,0,22.8,5,20.41,25.88,-0.1,0,0,0,0,0,1,3,0.6,2.7,0,0.0,2.1,0
new,12,438,9.1,Like,1,2.4,35,0.56,2.65,-2.08,35,35,15,1,1,5,6,62.8,35.5,0,40.4,80.5,1
new,3,123,13.6,Like,1,4.1,20,1.86,3.57,-1.77,15,35,15,1,1,13,2,91.9,20.4,0,57.3,61.1,1
new,4,720,7.4,Like,1,1.8,35,0.1,1.64,-2.4,35,35,35,1,1,15,9,84.5,54.7,70,61.8,105.0,1
intermediate,151,225,75.0,Comment,0,64.8,5,22.03,64.82,0.49,0,0,0,0,0,1,4,2.6,9.8,0,1.6,6.8,0
veteran,421,1011,84.2,Comment,0,58.0,5,9.02,53.92,0.1,0,0,0,0,0,1,3,2.2,1.8,0,4.7,1.0,0
intermediate,167,56,41.3,Like,1,11.5,5,14.58,12.92,-0.55,0,0,0,0,0,3,3,17.6,7.2,0,10.3,3.3,1
veteran,602,4144,88.4,Comment,0,48.4,5,21.56,47.71,0.08,0,0,0,0,0,1,1,0.0,5.0,0,0.0,0.0,0
intermediate,60,208,76.3,Like,0,19.8,5,5.96,18.2,0.24,0,0,0,0,0,1,1,3.0,0.3,0,0.0,0.0,0
new,4,658,22.3,Follow,1,2.8,35,0.1,2.95,-2.34,35,35,35,1,1,12,10,68.5,25.6,70,43.8,103.8,1
new,20,6,50.6,Comment,0,65.8,5,7.62,59.82,0.16,0,0,0,0,0,1,1,0.0,2.5,0,5.8,8.3,0
new,23,43,11.7,Like,1,4.8,20,1.62,5.38,-1.75,15,35,15,1,1,11,4,83.1,18.4,0,45.5,70.2,1
veteran,421,4658,97.9,Comment,0,75.2,5,18.22,68.44,0.66,0,0,0,0,0,1,3,0.0,2.8,0,0.0,0.0,0
experienced,243,92,72.5,Follow,0,26.6,5,9.58,26.47,-0.27,0,0,0,0,0,1,6,0.0,20.5,0,2.6,0.6,0
intermediate,164,24,22.8,Like,1,7.4,20,16.01,8.34,-1.19,15,0,15,1,1,1,6,25.0,7.8,0,14.1,36.0,1
new,24,107,51.3,Follow,0,14.4,5,3.74,13.99,-1.13,15,15,0,0,1,4,6,26.5,14.3,0,15.1,29.5,1
experienced,268,522,80.5,Follow,0,40.5,0,18.04,42.9,1.21,0,0,0,0,0,1,3,0.0,26.0,0,3.7,0.0,0
new,6,652,13.4,Subscribe,1,6.2,20,0.38,5.97,-1.75,15,35,15,1,1,4,11,89.6,34.3,0,53.2,67.9,1
intermediate,83,322,74.0,Subscribe,0,34.6,5,23.81,33.45,1.1,0,0,0,0,0,1,2,0.0,6.9,0,0.8,1.8,0
veteran,511,3616,96.9,Like,0,14.0,5,18.38,12.62,-0.76,0,0,0,0,0,1,1,2.4,6.8,0,2.4,0.0,0
new,1,237,19.5,Follow,1,8.0,20,1.19,8.75,-1.65,15,35,15,1,1,15,12,64.5,20.7,0,39.0,69.6,1
new,19,123,56.9,Subscribe,0,12.3,5,4.1,12.42,-1.16,15,15,0,0,1,4,2,4.9,11.7,0,2.6,25.5,0
new,8,219,39.7,Like,1,3.6,20,1.36,3.09,-2.19,35,35,15,1,1,15,1,75.7,4.5,0,39.0,86.4,1
new,12,26,53.9,Comment,0,47.3,5,11.14,47.47,-0.96,0,0,0,0,0,1,1,0.0,0.0,0,3.1,0.0,0
new,18,23,49.8,Subscribe,0,27.0,5,6.64,24.9,0.24,0,0,0,0,0,1,2,0.2,1.0,0,3.3,0.0,0
experienced,191,316,47.2,Like,1,12.7,5,2.72,12.72,-0.67,0,15,0,0,0,5,4,3.3,21.2,0,10.5,7.8,1
veteran,446,1649,89.1,Subscribe,0,29.3,5,12.2,28.24,0.41,0,0,0,0,0,1,2,0.6,0.4,0,0.9,0.0,0
veteran,462,3230,85.7,Follow,0,21.6,5,15.92,18.68,-1.14,15,0,0,0,0,1,1,1.0,1.7,0,4.7,15.2,0
intermediate,50,37,49.0,Comment,0,38.0,5,3.44,33.91,-0.86,0,15,0,0,0,1,6,35.0,11.6,0,20.6,18.3,0
veteran,464,2619,95.3,Comment,0,70.5,5,27.38,74.24,1.4,0,0,0,0,0,1,1,0.0,4.1,0,1.2,0.0,0
intermediate,162,347,75.2,Subscribe,0,32.9,5,24.69,29.57,0.6,0,0,0,0,0,1,2,0.8,9.3,0,5.2,0.0,0
